"ests_ageAtOnsetInt","ests_ageAtOnsetParent","ests_sigma_ageAtOnset","ests_alpha_0Orig","ests_alpha_tOrig","ests_sdYResOrig","ests_fitted_mean","stderrs_ageAtOnsetInt","stderrs_ageAtOnsetParent","stderrs_sigma_ageAtOnset","stderrs_alpha_0Orig","stderrs_alpha_tOrig","stderrs_sdYResOrig","stderrs_fitted_mean","ciLower_ageAtOnsetInt","ciLower_ageAtOnsetParent","ciLower_sigma_ageAtOnset","ciLower_alpha_0Orig","ciLower_alpha_tOrig","ciLower_sdYResOrig","ciLower_fitted_mean","ciUpper_ageAtOnsetInt","ciUpper_ageAtOnsetParent","ciUpper_sigma_ageAtOnset","ciUpper_alpha_0Orig","ciUpper_alpha_tOrig","ciUpper_sdYResOrig","ciUpper_fitted_mean"
1.4883727764398,0.47243265285,6.48216764844,96.737518101,0.998588081981,22.8990139666,90.7459896074,0.985093904747132,0.103744145753609,0.732604235271856,2.50160492819886,0.193047262747246,1.68769824729426,2.4563542323854,-0.349156806,0.276666497,5.22429477,91.8181794,0.63019898825,19.894055825,85.939513775,3.5426183625,0.68198579675,8.0671042775,101.61430425,1.3821423325,26.493862575,95.51824255
3.16599462763777,0.641158603762,7.53080243262,106.4662120664,1.260582457958,26.9460602416,98.9027173499,1.15048495725789,0.106819096190513,0.896115387108357,3.06674837969693,0.226764059196012,2.09479999567901,2.94646723500577,1.0095891225,0.441935405,5.98800285,100.373772,0.81931219675,23.1589508,93.140060925,5.5084878875,0.85802438925,9.4923536025,112.44543725,1.7180660025,31.364673725,104.597324
1.00627579159787,0.86404213219,7.40746890851,98.3790971942,0.978714584337,26.9252540384,92.5068096702,1.08661969162168,0.129875539210477,0.877331455576442,2.98665558770062,0.191506768916905,2.01862607763405,2.93447516460039,-0.9559556665,0.62056628825,5.921354715,92.4999716,0.61548120075,23.3225988,86.803652175,3.312425755,1.13573326,9.3309908825,104.49475325,1.35546429,31.235036575,98.41509235
4.8350505361885,0.732727676242,9.08035805462,101.8629796716,0.8120530402918,28.3067434588,96.9906614428,1.43313085479119,0.164144190880689,1.17274677646236,3.40198338556457,0.228048071842119,2.1596416098129,3.08720447129677,2.2138681525,0.4293035585,7.150283455,95.29206705,0.3705067345,24.393808275,90.993276875,7.8677100125,1.07571654,11.704642825,108.491522,1.27020857,32.815898825,102.96997725
1.89244222263924,0.638012343541,6.60968628157,98.1457568614,1.036834408727,23.5644185471,91.9247504078,0.975147099653224,0.104207228254054,0.750862481669258,2.58946664947969,0.199090410106717,1.73494411966896,2.5464925176922,0.11565232575,0.44519805,5.3254418625,93.12653015,0.65324054025,20.356905425,86.8988414,3.877686285,0.8524831495,8.2304026275,103.24800825,1.4331842075,27.27394815,96.8968971
2.58061374919552,0.364399717231,5.70441318949,100.5881849243,1.226051875039,25.465938191,93.2318736409,1.01179153612318,0.097383396641309,0.743099324403993,2.88283824243539,0.20750301754079,1.94147300212494,2.7114573607361,0.72154442425,0.17276076825,4.47008946,94.95637575,0.8210981915,21.993190125,87.975858,4.720517275,0.557097251,7.3654888425,106.2208985,1.6288994025,29.6119292,98.518554
1.82947190107028,0.710410927863,7.19346809562,96.6250307878,0.64706883580306,28.2055113604,92.742617778,1.37244973603965,0.119204476739613,1.04681735791057,3.36043300875605,0.222065423381327,2.09790306588881,2.9795582546058,-0.64198741925,0.4906553285,5.4753358375,90.084566475,0.22124194125,24.4438709,86.940590975,4.79907623,0.96295602625,9.5891718275,103.22212275,1.08803612,32.650097375,98.672353925
1.55506063095236,0.647380306376,7.17525092463,104.8094807227,0.944958662999556,30.2515584401,99.139728802,1.10512442365213,0.105709052422373,0.901504716701766,3.19024363741207,0.234295516016286,2.21298193859623,3.26358888466862,-0.42508915925,0.44462546575,5.6673618125,98.57600835,0.4768646365,26.210783375,92.69311125,3.9079312325,0.8642486465,9.1695564825,111.018123,1.3963797125,34.9708686,105.51875825
2.28385738601957,0.5806056800738,8.86380642831,100.7071861772,0.7566437860419,28.9869608266,96.1673234733,1.33368781789311,0.155635110566375,1.10399444581856,3.07476940369792,0.208298782489074,2.17376493721334,3.05438830252836,-0.18830960325,0.28599437,7.0151436375,94.553375325,0.34188649825,25.0528586,90.128308425,5.08957757,0.9075259565,11.316534725,106.65042275,1.164009515,33.648454825,102.0158685
2.270145456766,0.653157454253,7.12785595658,96.6830458808,0.9161382821938,27.7909104583,91.1862161912,1.31924781206477,0.129865353543057,0.891983684213063,3.25003881344974,0.230061256159282,2.06868506148304,2.93237600697613,-0.14886813575,0.40481662975,5.627096375,90.2966218,0.46350390575,24.08346395,85.469973275,4.9862812175,0.91579333625,9.11759767,103.03557375,1.3658925725,32.1531122,96.96346385
