"ests.1","ests.2","ests.3","ests.4","ests.5","ests.6","ests.7","stderrs.1","stderrs.2","stderrs.3","stderrs.4","stderrs.5","stderrs.6","stderrs.7","ciLower.1","ciLower.2","ciLower.3","ciLower.4","ciLower.5","ciLower.6","ciLower.7","ciUpper.1","ciUpper.2","ciUpper.3","ciUpper.4","ciUpper.5","ciUpper.6","ciUpper.7"
20.0056521862085,0.583935115783,7.74301652374,105.7068760088,1.438667674645,26.1616145042,97.0748699824,4.96994493573323,0.11578857043275,1.01128088742548,3.24668183297461,0.234592673054514,2.0386850797784,3.06879443608693,10.085997675,0.36728108175,6.0797155075,99.327989675,0.998168964,22.499943075,91.044183075,29.557490875,0.82012092025,10.0190076,112.1210495,1.9067158175,30.5640401,103.214292
16.791920184796,0.680949630809,7.77920504262,105.9983645069,1.842590927305,25.9612485532,94.9428189305,4.82207337334165,0.11564501980386,0.941393035234167,3.23443867128997,0.247145983196248,2.21368760664336,3.19142579213789,7.17313444,0.46040066,6.18674508,99.6952022,1.36654504,21.895930325,88.631666025,26.256075225,0.91932599375,9.893705585,112.332056,2.3394222475,30.68497105,101.24517925
18.793418638189,0.6396231972601,7.73628459836,101.6601028242,1.526272210331,27.9921876903,92.5024695321,5.94037735800401,0.133191624982575,0.955275698443192,3.61025007061553,0.242511545718387,2.22653398269723,3.20517600726464,7.2571410475,0.38042311825,6.14702259,94.62988905,1.0609849325,24.00945525,86.27215025,30.51252025,0.9042403875,9.8375389625,108.83361875,1.99896853,32.72866315,98.831512625
27.16418672119,0.39717630400119,6.51511686765,98.7898310976,1.794116688203,29.570415087,88.0251309685,4.75086534452603,0.106791538890389,0.747324703248925,3.38726285264971,0.255955392228423,2.29372946612369,3.38372692803833,17.713556925,0.19455167625,5.244045725,92.038396575,1.2922296075,25.408515575,81.272937875,36.320669625,0.61172997025,8.1620112525,105.29961625,2.295560595,34.369812425,94.6042503
32.248096267807,0.36660148828985,9.27676135323,104.8195258994,1.613434872209,25.583820175,95.1389166504,7.73291539914121,0.175510383812066,1.32357827320246,3.46165153947538,0.236074455781423,2.1743387917995,3.30694412463865,16.64224375,0.03303919555,7.1093935125,97.9963819,1.1553185375,21.637604325,88.7144015,47.619449425,0.7320964535,12.255169175,111.6055675,2.093117965,30.180922225,101.77544275
11.2290902597164,0.773240770022,6.45931242535,103.5785175136,1.81826696332,24.4867339931,92.6689157261,5.11431362766073,0.120433771265775,0.798049837314021,2.97515735640752,0.195499553082178,2.0005906637023,2.93776129914169,0.966913082,0.546978314,5.12200613,97.83917095,1.438513545,20.869303925,86.9580687,20.96946885,1.01865693,8.22235036,109.4787215,2.20393027,28.69035415,98.443657625
22.01125871757,0.56483652134,7.92290174234,103.1708012095,1.284933971857,27.8868107115,95.4611973749,5.31270585056977,0.122984675749058,0.924880050313999,3.1820924774481,0.228011218540824,2.1099008777276,3.16713636396652,11.5348427,0.33209387875,6.37914846,97.039172625,0.83171021575,24.086241225,89.32129125,32.491237875,0.81780428925,10.01684455,109.58908025,1.73771283,32.307160525,101.82997475
22.77564898417,0.494303091318,6.59299216638,100.4044877252,1.784995947271,27.2250574802,89.6945120531,4.03502527960191,0.0959490966765929,0.756818734376995,3.07965925054055,0.226048914871307,2.14050181082377,3.1590800483237,14.720126,0.30970552875,5.3045812875,94.4638742,1.335821945,23.352044825,83.443432425,30.57598685,0.6878604665,8.3085549275,106.48195075,2.2382515275,31.747010475,95.98453295
21.0053227283898,0.5648657590763,7.94329255769,98.0705309966,1.542441698669,26.1827495917,88.8158808203,6.36602169491657,0.145403565893215,1.16750069780368,3.57685835810982,0.26109539604973,2.27399251779989,3.2382853359325,7.916969025,0.29756228175,6.05437454,90.945855325,1.0315433075,21.977990625,82.443670575,33.1993306,0.86830619875,10.655881425,105.0728795,2.0548064575,30.8992839,95.3700614
21.70203834191,0.515236161651,7.17306433627,94.3065328903,1.338599478375,26.3100167976,86.2749360133,4.36250526534254,0.0997694410909425,0.941346506066809,3.16615033073769,0.235487731187872,2.05406926484049,2.97225996538616,12.887608425,0.32742236975,5.633510875,88.131995325,0.8853353765,22.556315475,80.555588525,30.136829625,0.720322153,9.318543785,100.5544685,1.7995126025,30.688126625,92.18334875
20.14426089172,0.557582186035,7.12733608945,103.2665302397,1.690493572786,22.5151333673,93.1235687956,4.30400223372797,0.100840815989445,0.839536513145515,2.68766118649293,0.202706211177868,1.83694983046871,2.76349362124228,11.44188,0.36727796975,5.691428405,98.058940875,1.300095735,19.149869675,87.627787625,28.4190843,0.7647074845,8.980478705,108.5477275,2.1060800575,26.3557947,98.4857712
20.131259571547,0.5379644830681,6.83915542856,106.3412592518,1.837003246682,26.0428628402,95.3192397821,4.90683499875602,0.110233590325462,0.765546482019464,2.9360709623429,0.233968800437917,2.0958916909361,3.06153402158811,10.5436015,0.32757806325,5.504580245,100.54505725,1.3824783525,22.2834873,89.2529176,29.62897025,0.75698016225,8.521336515,112.183983,2.30987037,30.460835025,101.387297
