"ests.1","ests.2","ests.3","ests.4","ests.5","ests.6","ests.7","ests.8","ests.9","ests.10","stderrs.1","stderrs.2","stderrs.3","stderrs.4","stderrs.5","stderrs.6","stderrs.7","stderrs.8","stderrs.9","stderrs.10","ciLower.1","ciLower.2","ciLower.3","ciLower.4","ciLower.5","ciLower.6","ciLower.7","ciLower.8","ciLower.9","ciLower.10","ciUpper.1","ciUpper.2","ciUpper.3","ciUpper.4","ciUpper.5","ciUpper.6","ciUpper.7","ciUpper.8","ciUpper.9","ciUpper.10"
46.713410895,5.6202520891,7.195840407,-0.01307575114758,0.094978297916,1.2923266315,0.049450575554,0.8952646291,0.5899943882,0.51764797163,1.07070296890375,0.212940835648025,0.819671606159743,0.140296877034268,0.00857493617368642,0.0788285059545035,0.00789561003088629,0.0632266685952257,0.103031394653464,0.0143679779537811,44.434043825,5.2320956625,5.733241615,-0.290339224,0.077715571175,1.138845085,0.0338356052,0.7449715385,0.406189992,0.49093985325,48.710345475,6.052628935,8.9720192475,0.25043356,0.11125532525,1.449340815,0.063913342425,0.988511292,0.8082823655,0.545969684
45.90657026,5.757185935,7.790274857,0.01806608883923,0.094171217225,1.3410000545,0.047165056727,0.91316457471,0.474730176371,0.46854106429,1.21946178924534,0.21313182828067,0.854979153805625,0.123784901644504,0.00824446976962391,0.0868988642860913,0.0088606534209063,0.0562650851941128,0.124897962911645,0.0139783681869284,43.5921884,5.3629014075,6.334341615,-0.22529117125,0.076981764125,1.18035052,0.03134215215,0.77255626025,0.20413448175,0.44117286,48.243448925,6.19878778,9.606185525,0.2548576835,0.11014966275,1.53157428,0.06540569365,0.991570559,0.71895591125,0.49751244425
44.454141552,5.414580554,6.4749995159,-0.16219235606896,0.088678034047,1.2053920096,0.043521271583,0.77799120141,0.76580380692,0.48737952278,0.914901648534736,0.205770209567561,0.704245974317834,0.137490247730143,0.00883404518289762,0.0700411564594877,0.0102463641017352,0.102029345559413,0.122379225847313,0.0137078302608893,42.5366445,5.0444191825,5.22429313,-0.4293332305,0.07159356745,1.08301488,0.023216184475,0.55313391375,0.5435104345,0.4619974665,46.12265335,5.8150088325,7.9725122175,0.11143907925,0.106446559,1.3502236675,0.06228384465,0.95316910775,1.03092361,0.515849975
44.600657089,5.4302316852,6.1988031558,-0.260221025656168,0.098345779992,1.379827411,0.049479589899,0.93413105787,0.66552528877,0.50882079333,0.914856002206739,0.200783757069448,0.664743969671527,0.144105902663522,0.00921979866796529,0.0894666004386189,0.00950683663215759,0.054506424067228,0.121984068529659,0.0154069948114746,42.72772625,5.0389690575,5.07619441,-0.55815741275,0.080455504625,1.2173938025,0.032782449025,0.8035813765,0.4558971505,0.4803039225,46.385168125,5.8302837725,7.5876316575,0.00214362300499997,0.1162439435,1.5582145175,0.07009346105,0.99692303275,0.920157727,0.5405444745
46.411596854,5.8848740337,5.9628929192,-0.063655732901577,0.102585880698,1.2322335469,0.046372572449,0.87408614314,0.52673727714,0.48601682863,0.971024314683925,0.219775672695713,0.713442210176033,0.139247046802344,0.00903725241966327,0.0888297087669298,0.0102107697799656,0.0740705403079239,0.118314826834366,0.015038597428393,44.4145947,5.480811045,4.645490185,-0.3387713655,0.08567929675,1.0804472075,0.026917895,0.69948744575,0.2876891205,0.45572111275,48.270612025,6.3428518775,7.5649151625,0.20431441075,0.120752996,1.4145566475,0.0668702105,0.98276914925,0.7553244,0.51578294025
47.743416976,5.9873482868,6.8105893515,-0.075453190984882,0.103691804124,1.3785856254,0.047646376387,0.91960934771,0.53039613928,0.47453978023,1.01095092401517,0.23361690111738,0.77889243392269,0.154749772241057,0.00851408677143467,0.0852049434327123,0.00722995509266686,0.0552530878398154,0.114243396628049,0.0138718867660954,45.88764845,5.5528149625,5.5839835825,-0.37265160625,0.08753363985,1.223390215,0.0341425925,0.7927144745,0.31885926675,0.44882226625,49.7477383,6.456236395,8.5171608575,0.206802064,0.12204129275,1.546067965,0.06200020195,0.99633532275,0.76842277175,0.502449038
46.824422679,5.9204220894,7.1779573901,0.19304480700374,0.113998330772,1.4084492639,0.04767479145,0.91772129209,0.424359580204,0.50510052091,1.06473693328401,0.212382183129332,0.727992180772071,0.137030969935018,0.00819284928106917,0.0916552439223388,0.00795610753372496,0.0612717518363329,0.132561133135648,0.0142794188902026,44.686418775,5.537355815,5.885362655,-0.07257274455,0.099147779,1.2355006175,0.031458043775,0.7622233955,0.17098562525,0.4777222765,48.9639847,6.3600212375,8.6713418625,0.464902918,0.13075707875,1.5931089075,0.0618770264,0.997047245,0.70046035425,0.53493272325
45.157463926,5.6660173755,7.4617379236,-0.1473937649563,0.102207130728,1.3831116743,0.048265906814,0.86843278288,0.25972470321221,0.49383797047,1.12987950415887,0.186826378872695,0.781070937665558,0.110930924357705,0.00751852178490124,0.0751717359246363,0.00850862740882646,0.0638714239327527,0.129651071249563,0.0134328413491391,42.85724755,5.3270810225,6.082178595,-0.37640228925,0.086910636425,1.2364544325,0.033212398675,0.7228224825,0.0240786079,0.4683537295,47.38593605,6.0337065975,9.2137780375,0.05887580255,0.11706007275,1.531077405,0.066221647975,0.9763663905,0.5133376445,0.52180428375
45.846928912,5.6565907586,6.7197366936,0.062315566755711,0.097980477951,1.2958071051,0.040871005628,0.85852504002,0.325886981163,0.48670077123,0.920571230930988,0.208496791442346,0.70914278775294,0.117622472809045,0.00786839742557162,0.0717911750706036,0.00993299030390175,0.0891191541939487,0.127626331269573,0.0133185722015043,44.018354775,5.2552246675,5.5607352125,-0.16412885725,0.08237318555,1.1612078225,0.0239426297,0.65296649275,0.049710801575,0.4613637435,47.63816605,6.0649171525,8.348385275,0.2788967845,0.113259163,1.45048606,0.06186189945,0.99204226725,0.57481153725,0.51304056875
46.376435414,5.5559096054,7.4539082068,-0.09258700049898,0.105491903201,1.354486828,0.044718872695,0.95389659271,0.54874795961,0.4713038142,1.02077869714918,0.201135741351053,0.847850821486889,0.134199338838892,0.00824821781413813,0.0858649687797513,0.00752749517155343,0.0471605132397908,0.115580569456338,0.0130883345548498,44.464458075,5.1906761425,5.9990816025,-0.347483685,0.089090776675,1.1910107275,0.0312332871,0.823968051,0.33409317725,0.4456331455,48.463032575,5.95786457,9.3325419675,0.16656005875,0.12122193275,1.5260268225,0.060202115775,0.998708606,0.79236162225,0.4984384155
